,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
4246,37.8,65.8,4.5,19.8,17.2,9.4,1.43,6.2,495,Moderate
1554,46.4,79.4,116.9,130.4,39.5,25.1,3.14,2.8,577,Hazardous
3726,24.0,40.9,11.8,18.6,21.4,4.3,0.86,13.5,582,Good
546,27.2,53.8,37.7,44.2,18.2,4.6,0.89,13.7,197,Good
1608,23.7,73.0,16.4,21.4,21.7,9.5,1.66,6.0,386,Moderate
1351,26.3,74.5,12.7,18.3,21.1,1.1,1.01,13.1,365,Good
1322,29.0,79.2,66.5,82.1,25.8,16.7,1.51,5.3,575,Moderate
529,46.1,105.2,56.5,70.0,22.8,25.6,2.41,6.8,524,Hazardous
2322,31.6,59.5,9.4,14.6,29.8,10.6,1.31,6.3,344,Moderate
3168,23.6,67.4,17.9,28.8,25.6,7.3,1.71,6.2,670,Moderate
223,23.7,51.7,19.1,22.2,24.0,7.0,1.07,10.6,371,Good
4702,30.1,70.5,39.7,53.0,24.8,8.3,1.34,5.9,683,Moderate
4068,21.9,49.8,11.2,16.3,24.9,8.5,1.12,12.6,507,Good
4570,29.0,74.0,2.2,15.0,22.3,10.5,1.72,10.2,703,Moderate
3534,27.5,92.0,8.2,20.7,31.2,10.1,1.42,10.2,350,Moderate
2397,23.6,69.5,2.6,7.0,19.5,6.3,1.12,14.7,512,Good
2469,19.2,73.8,4.1,7.2,14.3,4.0,1.1,10.7,448,Good
240,29.6,83.0,4.0,14.1,22.2,3.2,1.05,11.9,225,Good
287,31.2,75.9,57.6,80.4,38.9,28.6,2.15,3.4,463,Poor
2698,25.8,68.6,18.1,26.0,25.7,5.7,0.81,10.2,351,Good
2838,29.0,51.2,7.6,16.0,30.6,15.2,1.48,5.8,660,Moderate
23,24.6,48.4,8.3,15.4,23.3,4.6,1.03,11.2,461,Good
1542,29.2,73.0,26.4,30.5,9.3,4.1,1.14,11.2,350,Good
1187,21.6,50.3,3.0,6.7,22.7,3.3,1.0,10.1,223,Good
1197,32.4,95.7,0.7,5.8,43.0,21.2,1.87,3.9,525,Poor
3420,25.8,65.3,27.6,32.9,15.2,7.2,1.12,10.4,287,Good
3644,25.1,65.9,3.0,9.9,12.7,0.9,0.92,10.5,279,Good
1703,22.3,40.5,2.6,7.1,23.8,4.4,0.85,13.1,549,Good
385,29.9,86.8,33.4,41.3,20.6,8.3,1.46,10.6,295,Moderate
4333,35.6,95.8,41.4,62.5,27.7,14.8,2.2,5.8,423,Poor
3788,23.6,53.8,7.6,10.4,16.9,4.1,1.07,10.2,434,Good
510,31.5,51.8,30.4,41.3,28.9,10.9,1.34,5.6,565,Moderate
2515,33.3,73.0,7.0,23.0,24.2,6.6,1.83,9.1,734,Moderate
3531,36.0,70.9,67.7,75.3,24.9,24.7,2.13,8.3,458,Poor
4346,27.7,56.4,31.4,36.7,13.6,5.6,1.02,12.6,335,Good
4745,25.3,50.8,7.7,13.4,16.5,3.8,1.15,10.8,338,Good
4107,32.9,79.1,1.5,6.7,30.9,20.2,1.77,5.5,344,Moderate
1995,39.1,82.6,11.4,31.9,27.9,18.5,2.0,4.5,750,Poor
1170,23.5,74.5,1.7,5.9,25.3,4.9,1.01,12.4,312,Good
2304,23.5,74.6,0.3,6.6,16.8,3.9,1.22,13.1,491,Good
3917,27.2,66.4,13.0,16.3,23.5,4.9,1.08,14.0,428,Good
1062,34.9,66.8,8.4,20.7,32.8,11.8,1.21,8.2,623,Moderate
2577,24.4,76.8,10.1,21.3,29.1,18.0,2.17,6.8,464,Poor
1622,35.0,71.5,10.2,18.8,28.7,11.4,1.46,5.4,443,Moderate
599,30.8,88.9,27.8,32.7,31.2,13.5,1.68,5.6,494,Moderate
2297,35.1,60.9,5.0,12.2,19.3,20.0,1.5,5.9,576,Moderate
368,27.3,67.7,2.4,9.2,24.6,7.6,1.13,11.1,249,Good
1987,21.9,56.3,16.4,20.3,23.3,9.4,0.84,10.8,271,Good
2665,19.4,62.0,13.7,20.1,15.0,5.5,1.11,13.6,475,Good
4768,26.5,68.0,20.7,28.1,14.2,2.4,0.9,13.3,248,Good
1835,27.1,58.3,4.7,17.0,29.4,7.5,1.07,5.0,349,Moderate
3359,22.8,57.6,7.4,12.6,17.5,7.7,0.86,11.5,509,Good
4281,29.4,91.6,30.7,43.7,31.1,5.4,1.67,7.6,565,Moderate
1852,31.0,93.2,28.7,48.3,44.2,11.3,2.29,10.1,592,Poor
1951,29.6,80.8,10.5,31.9,30.7,21.5,2.94,4.0,558,Poor
2038,22.5,67.5,4.9,8.1,24.6,3.6,0.97,14.2,471,Good
3821,36.6,91.9,10.5,20.2,22.9,5.5,1.58,6.4,409,Poor
2292,27.5,40.4,9.0,14.2,15.8,4.5,1.16,10.3,373,Good
1847,33.0,90.1,35.3,49.5,31.2,7.4,1.6,6.2,358,Moderate
3820,32.3,53.7,39.7,43.7,27.2,12.5,1.59,5.0,363,Moderate
2680,29.3,73.7,1.5,1.9,13.1,3.5,1.07,10.6,455,Good
1434,32.2,66.7,22.8,34.7,29.6,17.6,2.69,9.1,441,Poor
3558,32.3,64.1,41.5,53.5,29.2,15.1,2.44,4.8,697,Poor
3499,31.6,88.9,6.8,18.6,23.0,12.8,1.4,8.2,542,Moderate
2040,30.1,56.7,7.9,25.2,26.4,11.4,1.39,7.0,662,Moderate
330,25.7,69.3,64.5,78.8,26.5,10.3,1.87,12.2,579,Poor
3884,31.0,77.2,42.9,56.6,29.3,9.2,1.4,6.7,611,Moderate
694,41.7,91.4,45.2,63.7,34.2,26.8,2.53,3.2,887,Hazardous
4718,29.4,73.1,9.4,13.7,38.5,5.1,1.59,3.8,438,Poor
1452,34.6,80.3,8.6,29.2,31.5,7.4,1.28,9.5,326,Moderate
2595,19.5,79.5,60.5,85.9,44.0,21.9,2.68,7.5,689,Hazardous
3075,28.1,91.6,6.4,13.5,37.9,10.0,1.26,7.2,331,Moderate
4550,22.1,46.7,0.8,6.3,26.0,3.1,0.98,10.0,469,Good
891,23.6,52.0,7.2,11.9,19.0,5.5,1.01,12.6,581,Good
2699,34.7,94.5,12.3,31.9,39.8,20.2,1.58,4.4,424,Poor
582,28.1,67.7,26.4,34.1,22.8,4.9,0.86,13.6,238,Good
2224,23.5,51.9,5.2,15.0,14.4,0.5,1.41,5.9,475,Moderate
1841,28.7,80.2,15.8,23.3,17.5,7.8,0.87,10.2,512,Good
3077,31.9,69.0,85.7,103.6,25.8,12.5,1.65,5.2,621,Moderate
4818,27.9,60.5,22.9,47.1,17.2,17.3,1.75,3.9,603,Poor
2001,25.3,79.8,2.3,10.9,33.5,14.1,2.04,4.3,602,Poor
34,21.8,79.6,7.1,16.8,14.5,6.0,0.91,10.8,455,Good
4065,23.8,77.4,5.1,10.1,13.0,7.9,0.84,10.1,315,Good
466,27.7,54.0,17.6,23.2,24.6,11.1,1.27,7.8,638,Moderate
2525,41.6,91.4,13.0,27.3,44.6,8.7,3.35,5.2,844,Hazardous
4552,24.5,65.3,29.4,38.1,33.4,2.0,1.23,6.0,616,Moderate
4756,28.0,71.0,26.7,28.4,19.4,6.0,1.07,11.1,233,Good
3033,31.8,97.6,39.5,51.6,25.5,9.9,1.81,6.0,652,Poor
2938,27.8,67.1,0.4,4.6,22.4,4.3,1.05,11.2,371,Good
104,44.9,105.8,24.5,47.4,39.9,26.7,2.36,4.0,878,Hazardous
534,17.0,78.5,19.2,23.3,14.8,0.6,1.07,13.0,501,Good
4990,46.8,93.8,11.8,25.4,33.8,28.7,3.27,3.7,589,Hazardous
3287,30.9,62.0,3.5,7.3,31.0,10.4,1.36,5.0,297,Moderate
2184,41.1,68.2,14.3,22.6,32.7,13.6,1.86,5.4,453,Moderate
1690,30.4,67.5,16.5,21.0,43.4,15.4,1.97,9.6,502,Poor
887,18.8,54.5,8.8,13.6,20.1,6.0,0.97,10.5,494,Good
1686,29.4,64.6,13.7,29.0,27.6,13.0,1.83,5.0,722,Poor
1643,21.3,70.4,11.7,16.8,25.4,0.4,0.84,10.9,486,Good
1517,32.0,89.4,3.6,17.4,21.8,15.8,1.34,5.4,325,Moderate
3669,30.3,60.5,6.5,11.1,16.5,6.0,1.07,14.9,307,Good
1219,26.3,91.1,142.3,157.0,30.5,6.5,1.18,7.1,480,Moderate
858,31.4,51.5,6.0,15.4,22.0,11.4,1.29,6.8,370,Moderate
2840,34.0,64.2,14.6,32.3,47.4,8.8,1.47,5.1,434,Poor
4724,30.1,86.2,18.7,27.7,33.4,9.3,1.57,5.0,479,Moderate
1013,28.6,67.5,0.2,4.9,19.0,4.5,1.04,11.4,444,Good
1403,29.2,77.7,35.4,36.1,37.1,17.9,2.24,6.6,571,Poor
460,31.6,55.9,22.2,30.6,22.9,8.2,1.46,6.4,581,Moderate
4469,44.2,63.5,120.8,137.5,38.7,22.6,1.41,3.4,707,Poor
3118,26.6,77.5,6.3,11.5,11.8,7.0,1.15,10.1,245,Good
2421,22.9,71.8,2.8,10.5,21.4,3.0,1.04,11.6,520,Good
3455,38.8,115.0,13.9,39.3,28.8,25.0,2.97,5.7,900,Hazardous
176,36.2,87.2,2.4,17.5,50.9,31.5,3.04,5.1,937,Hazardous
1700,36.9,84.6,8.0,23.5,36.2,20.6,2.29,5.9,745,Poor
3433,38.9,66.3,3.7,24.0,28.9,2.8,2.24,3.6,673,Poor
1139,38.3,103.6,12.4,27.7,25.4,11.0,1.87,3.8,441,Poor
4915,18.1,50.3,10.3,15.5,19.8,19.8,1.69,7.3,440,Moderate
1112,24.7,68.9,4.2,11.1,14.8,2.4,1.06,15.9,475,Good
3994,39.4,55.7,1.0,11.4,33.1,10.3,1.27,6.2,416,Moderate
1065,29.0,39.7,8.9,16.2,26.2,4.2,0.97,15.0,250,Good
4580,29.3,70.6,44.1,60.3,27.4,8.6,1.09,5.5,365,Moderate
253,28.2,68.1,7.2,9.1,20.8,4.7,1.07,10.2,379,Good
769,32.3,69.5,0.4,10.8,32.6,8.2,1.35,5.8,643,Moderate
4520,25.5,66.7,45.1,51.2,18.8,3.7,0.92,10.4,574,Good
2056,28.1,83.5,11.8,24.0,28.6,9.0,1.07,9.0,690,Moderate
4904,45.0,96.7,71.6,94.8,45.6,29.6,2.04,5.7,642,Hazardous
3563,20.9,58.2,17.5,23.6,18.8,3.9,0.94,10.9,420,Good
2012,33.8,78.8,120.5,139.6,41.6,5.3,1.88,3.3,688,Poor
4869,38.9,56.6,151.2,161.2,41.8,11.3,2.27,5.4,549,Poor
492,29.4,72.4,4.1,7.5,27.6,3.8,1.58,3.6,629,Poor
4021,29.6,75.1,6.1,14.0,25.6,9.5,1.52,8.2,649,Moderate
2363,20.9,68.0,3.9,11.2,19.7,5.9,1.05,14.3,416,Good
268,26.4,77.1,20.6,24.8,24.1,12.4,1.46,6.7,576,Moderate
1468,38.9,77.5,5.2,25.6,43.7,15.4,2.32,4.2,610,Poor
4384,29.4,63.9,9.3,12.2,19.1,6.7,0.95,11.0,315,Good
4072,39.1,73.5,69.8,82.4,33.6,19.4,1.88,3.6,557,Poor
2462,31.7,88.3,13.1,26.0,33.2,18.5,2.09,4.5,722,Poor
1217,25.1,54.5,13.9,16.1,21.2,6.5,1.02,10.4,300,Good
4130,26.5,59.3,6.2,10.5,12.4,3.6,0.83,10.1,386,Good
1323,26.5,41.4,6.8,11.8,26.6,6.4,0.88,12.4,383,Good
2156,19.1,46.7,3.8,7.0,20.0,6.6,0.88,11.1,395,Good
1334,34.6,86.1,17.8,28.9,37.4,10.2,1.44,6.4,414,Moderate
375,33.4,86.5,169.2,194.7,48.7,4.6,2.36,6.5,737,Poor
3362,20.1,55.0,8.5,10.7,24.6,6.3,1.07,17.2,431,Good
526,32.7,63.2,34.4,39.6,28.8,11.0,1.54,7.2,296,Moderate
2223,31.6,61.9,46.9,46.9,17.9,4.0,1.46,5.4,339,Moderate
3405,30.2,74.5,19.8,54.1,39.9,25.7,2.29,6.4,655,Hazardous
4287,36.1,77.3,40.8,50.4,23.1,13.1,2.04,5.2,615,Poor
1478,40.0,94.4,19.9,49.3,51.0,22.5,2.47,4.1,601,Hazardous
1249,33.5,82.9,21.9,45.6,37.1,20.9,1.72,4.7,591,Poor
2950,25.6,57.7,10.0,15.8,22.1,2.5,0.98,15.4,470,Good
644,26.8,50.5,3.5,7.3,12.3,4.8,1.15,12.3,262,Good
3515,35.4,58.4,3.0,9.5,27.3,5.4,1.54,6.1,411,Moderate
197,29.2,74.5,19.6,32.3,29.3,7.9,1.46,11.8,629,Moderate
2664,31.0,78.0,1.5,5.7,20.0,4.7,1.02,11.0,279,Good
1636,27.3,79.7,3.5,7.7,27.5,5.4,1.05,11.3,285,Good
3416,26.3,46.7,1.4,4.3,12.2,3.4,1.04,11.3,193,Good
4124,43.7,80.1,45.4,49.7,27.4,17.9,2.1,8.7,561,Poor
706,28.2,52.0,15.9,19.6,21.0,5.3,1.16,19.4,496,Good
4657,21.4,62.6,5.3,10.8,14.3,3.5,0.93,14.7,391,Good
4606,28.0,50.9,1.0,6.3,23.0,5.3,0.87,13.2,381,Good
4705,29.9,78.9,11.6,26.1,17.5,5.3,1.49,6.6,533,Moderate
3414,36.2,76.4,35.3,47.4,30.3,9.9,1.54,6.5,309,Moderate
4254,25.9,71.0,22.1,21.8,14.4,2.3,0.93,12.5,314,Good
3552,43.1,102.6,8.2,30.7,37.0,33.2,2.36,4.9,782,Hazardous
217,36.6,78.5,6.0,25.9,45.5,17.8,1.58,4.0,470,Poor
1922,30.6,58.5,17.0,31.9,27.1,9.3,1.54,5.4,405,Moderate
400,27.8,49.2,9.9,14.9,23.8,7.4,1.04,10.5,441,Good
1849,30.3,76.3,9.2,20.7,38.4,17.2,1.61,3.6,726,Poor
1585,37.1,105.0,124.5,136.4,41.9,26.0,2.6,2.6,849,Hazardous
2278,36.2,128.1,28.3,47.0,46.8,23.3,1.99,3.0,485,Hazardous
3319,23.7,46.8,1.2,6.6,23.4,3.1,1.07,10.4,531,Good
320,22.2,74.0,90.0,99.8,29.1,10.7,1.94,5.2,573,Poor
3242,26.8,63.4,13.8,21.4,18.8,2.8,1.0,10.3,303,Good
487,33.1,80.3,2.6,8.1,29.5,16.8,1.37,5.3,584,Moderate
4132,33.4,44.1,13.2,16.1,16.5,11.6,1.28,6.0,643,Moderate
3885,25.0,77.4,1.4,5.8,14.7,6.3,0.84,11.0,288,Good
3015,34.3,99.6,14.3,24.7,32.2,13.6,1.89,6.8,487,Poor
1279,29.7,72.2,9.0,10.4,19.6,5.6,1.09,10.6,409,Good
4528,32.0,81.6,3.1,11.0,28.0,11.0,1.31,6.1,531,Moderate
4834,25.0,55.1,2.2,7.7,27.2,7.2,1.04,10.1,294,Good
4607,24.2,69.8,0.4,5.8,20.1,15.8,1.27,7.2,568,Moderate
1324,25.0,63.5,24.7,27.0,16.1,2.0,0.91,15.9,407,Good
175,25.9,55.8,21.4,29.3,23.4,9.6,1.17,5.7,612,Moderate
1374,22.4,57.3,5.8,9.6,23.6,4.3,1.08,11.0,595,Good
1420,21.0,93.8,6.3,19.4,37.5,13.6,2.18,3.9,669,Poor
700,25.2,44.3,5.5,12.4,22.0,3.4,1.06,10.1,470,Good
1606,17.5,45.0,21.2,25.9,14.3,5.3,0.78,12.1,492,Good
1671,33.8,68.0,41.8,47.8,34.5,9.3,1.37,5.9,652,Moderate
4339,22.1,53.1,6.9,9.8,15.6,5.4,0.86,11.4,385,Good
554,35.1,81.6,1.7,11.2,35.3,15.5,1.72,16.6,438,Poor
2272,40.5,69.4,26.4,34.8,33.4,25.1,1.62,5.0,501,Poor
3136,28.7,67.8,58.9,68.3,21.3,7.4,1.15,10.5,614,Good
331,23.5,62.5,1.8,7.3,25.2,3.4,1.16,11.7,501,Good
3662,26.4,45.0,1.3,6.3,20.5,4.4,0.96,10.2,225,Good
2379,42.1,80.6,30.9,41.8,36.9,12.0,2.09,4.3,437,Poor
1779,34.0,68.2,5.4,10.2,47.2,12.8,2.16,3.9,725,Poor
3246,25.6,74.7,3.7,8.6,20.2,1.0,0.84,14.9,287,Good
2166,25.7,86.6,4.4,16.6,18.2,10.9,1.37,5.6,594,Moderate
196,24.5,65.2,8.3,14.3,15.0,5.4,1.0,11.2,368,Good
114,46.8,91.6,240.1,261.5,40.3,37.6,2.46,3.1,879,Hazardous
3335,25.5,56.8,5.6,11.7,24.9,2.5,1.09,11.2,507,Good
2500,31.2,62.3,29.1,39.3,22.0,10.1,1.51,5.2,571,Moderate
4330,25.5,77.8,2.1,6.1,16.9,5.4,0.8,10.3,534,Good
1283,30.6,41.9,7.0,11.5,17.0,6.5,1.12,11.3,486,Good
677,39.2,47.2,7.8,13.0,31.6,12.5,1.85,8.8,371,Moderate
3560,26.0,74.8,12.8,16.3,12.3,8.5,1.02,10.9,345,Good
903,16.8,57.1,22.0,25.6,13.0,6.4,1.05,10.4,231,Good
1988,21.1,50.6,1.1,14.4,32.2,13.1,1.54,7.4,634,Moderate
2055,32.9,56.0,6.0,15.9,21.0,12.3,1.78,6.4,434,Moderate
3411,35.9,61.0,8.3,18.0,21.4,16.3,1.41,11.6,613,Moderate
1154,23.9,42.1,19.2,25.4,16.8,5.2,1.12,11.6,352,Good
790,37.8,64.8,0.2,23.6,17.8,6.6,1.71,5.2,643,Poor
193,28.2,89.5,44.9,53.9,29.1,12.1,1.29,6.7,544,Moderate
3043,22.9,78.0,15.2,18.3,16.9,2.3,1.17,14.1,263,Good
919,29.9,65.5,0.9,8.2,25.2,11.4,1.46,8.4,670,Moderate
4803,22.6,56.6,34.2,48.3,23.4,7.8,1.8,8.3,630,Moderate
3878,26.8,50.0,1.5,7.4,21.0,8.1,1.02,10.4,606,Good
4355,28.0,48.6,6.1,11.1,19.9,2.8,1.0,10.8,390,Good
4529,35.0,85.2,47.4,62.5,24.0,8.8,1.87,9.2,641,Moderate
3401,37.1,83.0,22.5,36.4,34.9,16.7,1.97,5.5,464,Poor
3434,28.8,41.3,0.2,6.5,14.9,1.4,0.87,10.4,511,Good
2013,24.0,79.3,6.2,13.3,22.0,6.6,0.9,10.5,579,Good
22,25.6,58.3,0.4,-0.2,25.3,4.5,0.98,10.0,536,Good
4426,30.0,59.7,59.3,68.8,22.1,7.4,1.39,5.1,412,Moderate
2828,30.9,90.7,38.7,52.0,37.0,3.6,1.65,5.3,451,Moderate
1674,32.9,102.4,26.6,41.3,26.6,15.7,1.86,5.4,394,Poor
451,24.2,58.2,35.6,39.3,16.7,5.0,0.92,10.6,360,Good
4468,28.2,59.2,12.7,21.2,21.7,10.2,1.3,5.2,565,Moderate
739,31.7,67.7,7.0,11.0,26.8,7.0,1.18,10.4,530,Good
1404,29.4,42.7,1.7,7.8,19.1,4.5,0.84,13.4,228,Good
4486,30.8,60.3,36.6,44.7,25.3,12.1,1.84,5.1,386,Moderate
264,39.1,82.4,24.3,49.8,28.2,11.5,2.03,8.5,818,Poor
595,24.0,64.7,6.5,10.9,18.4,1.9,1.0,10.6,455,Good
327,27.0,92.6,9.9,20.1,24.3,11.1,1.19,6.2,453,Moderate
4571,35.7,50.3,1.2,13.7,20.8,5.9,1.63,6.2,463,Moderate
3551,38.9,75.2,6.8,26.1,33.4,18.0,1.85,4.3,579,Poor
2039,28.8,44.8,4.2,8.8,12.1,3.9,0.92,14.0,298,Good
172,28.0,65.1,3.5,5.2,18.7,7.9,0.9,10.7,458,Good
1082,39.4,109.1,34.9,56.8,36.1,3.1,2.02,5.7,454,Poor
3210,25.5,59.8,7.7,13.1,16.4,2.6,1.05,13.0,244,Good
776,45.8,62.3,36.2,54.1,32.3,19.0,2.8,4.3,616,Poor
1150,37.0,80.1,35.2,49.4,41.1,21.2,1.84,5.3,469,Poor
234,24.2,55.9,8.4,10.9,17.2,7.2,0.96,14.8,497,Good
4180,24.6,62.1,29.9,32.6,15.3,4.3,0.82,10.3,248,Good
3076,29.9,86.0,31.7,41.8,29.7,3.2,1.38,6.4,498,Moderate
2416,44.9,66.4,10.6,34.3,38.5,19.3,2.53,3.0,575,Hazardous
4828,34.1,60.8,71.1,91.7,37.5,17.4,2.12,4.1,458,Poor
443,26.4,58.4,10.6,15.2,26.4,6.8,1.0,10.0,350,Good
72,35.1,69.2,7.9,30.3,35.3,27.6,2.07,4.9,724,Hazardous
2643,29.0,90.6,24.2,30.3,31.4,9.4,1.38,6.8,303,Moderate
1348,28.4,44.5,8.7,16.6,25.0,0.9,1.03,10.3,208,Good
2749,21.7,65.2,26.3,33.3,13.9,2.5,0.96,11.0,278,Good
2533,50.7,104.9,2.4,9.5,41.7,21.5,2.34,4.3,861,Hazardous
4259,35.6,65.8,21.8,36.3,30.3,9.2,1.6,5.1,691,Moderate
1450,51.1,70.0,2.2,3.8,39.8,20.1,2.65,4.2,684,Hazardous
4279,33.9,53.4,18.5,24.7,26.0,9.8,1.96,6.3,605,Moderate
4863,30.2,63.7,16.6,29.7,30.1,15.1,1.75,6.0,297,Moderate
131,27.7,78.7,1.1,20.5,28.2,9.8,1.53,5.5,449,Moderate
3991,29.4,94.1,0.9,7.1,24.5,12.2,1.24,6.4,648,Moderate
1824,31.1,69.9,22.4,25.7,25.7,7.1,1.04,13.7,417,Good
2739,26.3,64.6,0.6,5.1,14.2,3.4,0.98,10.3,189,Good
756,32.2,65.9,1.3,20.9,46.3,21.0,1.82,4.8,634,Poor
313,28.9,109.5,3.6,21.7,62.1,13.5,2.35,2.7,678,Hazardous
988,22.6,70.7,0.8,7.4,26.3,1.8,1.07,10.8,481,Good
850,36.5,78.5,4.7,11.3,30.3,13.9,1.33,6.5,412,Moderate
788,28.3,39.7,52.1,56.7,28.9,0.6,0.99,15.1,384,Good
4862,31.8,99.2,11.7,43.7,38.0,10.0,2.86,2.7,810,Hazardous
3813,29.2,112.4,21.9,39.6,37.6,17.5,2.99,4.3,689,Hazardous
1880,23.5,56.5,24.8,31.9,17.5,6.2,1.01,11.0,329,Good
323,28.5,69.0,16.3,25.3,23.0,7.7,1.71,5.5,344,Moderate
2381,42.1,74.0,3.9,21.4,34.4,20.7,1.69,3.7,611,Poor
791,32.2,83.0,40.7,55.0,18.8,3.3,1.76,3.9,669,Poor
3957,21.4,60.3,17.6,22.3,15.8,5.7,0.98,11.6,284,Good
2071,28.2,49.3,40.9,48.4,21.3,8.8,1.64,11.6,617,Moderate
3479,54.7,81.7,101.8,133.7,35.0,26.1,2.32,5.4,586,Hazardous
4913,31.9,68.4,7.8,18.9,33.0,11.4,1.68,5.7,476,Moderate
2600,26.2,79.4,9.7,14.5,26.9,7.5,1.02,10.3,322,Good
3959,24.8,53.7,2.6,8.7,17.6,8.2,1.2,10.9,280,Good
286,28.3,52.1,5.1,9.8,19.3,2.7,0.9,10.9,271,Good
4176,20.8,61.9,3.0,9.6,14.8,8.5,1.06,11.3,491,Good
50,42.1,89.8,12.1,35.3,41.4,30.4,2.67,2.8,861,Hazardous
719,26.5,54.9,0.9,3.5,12.6,6.1,1.01,14.5,368,Good
839,25.0,49.7,1.1,5.4,17.9,5.0,1.15,10.5,447,Good
2182,30.7,93.7,135.1,144.6,36.7,20.0,2.12,4.1,531,Poor
3928,27.5,49.8,1.3,9.3,24.8,8.5,1.11,10.7,589,Good
2820,25.8,89.6,3.6,6.3,18.1,10.7,1.59,7.9,467,Moderate
411,36.6,49.9,2.0,14.5,30.5,9.1,1.29,5.4,565,Moderate
2644,39.0,90.6,55.4,67.5,23.6,16.3,2.13,3.8,467,Poor
2823,21.8,71.2,17.0,21.4,20.4,8.4,0.92,11.5,311,Good
2775,21.4,49.2,5.4,12.6,20.1,4.1,1.08,14.5,351,Good
4654,31.3,64.4,3.9,6.9,26.4,5.0,0.97,10.6,315,Good
2689,38.1,80.9,20.4,53.0,39.5,26.8,2.27,3.2,613,Hazardous
2786,35.1,69.4,3.0,3.7,34.9,17.7,1.66,6.6,632,Poor
4318,22.3,53.5,2.1,7.7,16.1,3.8,1.1,10.0,263,Good
4053,29.8,90.6,5.0,34.0,35.8,9.8,1.78,10.6,492,Poor
967,30.5,76.2,26.8,46.5,40.0,9.3,2.4,9.9,624,Poor
4080,22.5,58.3,25.8,32.3,26.9,3.3,0.97,10.3,501,Good
1558,21.4,65.3,9.9,12.7,25.5,2.5,1.01,11.7,295,Good
4833,29.3,39.1,1.6,8.9,17.7,2.7,1.1,15.9,530,Good
403,27.1,51.4,33.1,36.6,12.1,8.4,1.03,11.1,241,Good
875,23.6,56.0,24.7,29.9,17.1,4.7,1.1,15.0,540,Good
1937,28.9,62.5,28.6,39.6,16.2,8.7,0.76,11.2,586,Good
1320,37.6,94.4,19.5,27.3,50.3,6.2,2.47,3.7,889,Hazardous
2303,31.0,65.1,7.6,8.9,23.4,4.2,1.11,13.7,580,Good
3845,37.0,96.6,14.8,25.2,40.6,14.7,2.11,10.2,673,Poor
3158,22.7,80.1,0.2,14.0,20.6,11.9,1.51,5.0,376,Moderate
2518,52.4,102.6,204.0,221.6,44.4,12.9,3.16,3.9,588,Hazardous
3746,25.7,63.4,41.1,51.5,36.0,10.7,1.77,7.0,628,Moderate
878,37.3,82.2,11.2,32.1,36.6,17.0,1.91,3.5,831,Poor
1228,33.8,80.4,17.5,32.8,21.1,12.3,1.51,5.0,361,Moderate
767,30.2,91.2,6.4,13.6,25.8,10.8,1.54,7.3,685,Moderate
3521,29.2,53.9,8.3,22.5,30.5,13.8,1.63,7.0,352,Moderate
4554,24.1,60.7,12.6,17.7,22.8,5.3,1.02,12.7,403,Good
4542,22.9,68.2,1.6,7.3,22.8,3.3,1.06,12.7,356,Good
3633,34.7,80.2,22.7,41.3,31.6,19.7,2.04,3.9,798,Poor
1827,42.0,86.2,2.0,8.8,33.7,22.3,1.7,7.4,538,Poor
1818,28.6,73.0,1.2,2.9,15.3,5.3,0.9,12.7,522,Good
1832,37.2,73.0,36.6,64.7,48.2,20.6,1.94,4.0,514,Hazardous
81,26.7,53.9,2.9,6.4,11.1,6.6,0.96,11.8,533,Good
3270,37.2,87.6,1.3,14.3,32.3,1.1,1.7,3.4,663,Poor
3904,20.0,79.9,2.0,7.3,15.2,5.1,1.06,10.5,244,Good
1460,35.0,80.2,11.9,24.4,30.4,14.1,1.71,4.5,617,Poor
2460,25.9,68.0,6.0,9.8,26.5,7.9,1.15,10.8,575,Good
288,27.5,55.1,3.8,14.9,20.3,5.2,1.38,6.3,629,Moderate
3763,25.9,62.8,2.0,8.4,12.1,6.5,1.17,10.4,487,Good
3835,26.3,64.8,14.9,22.0,26.2,7.4,1.02,12.5,237,Good
1210,38.4,73.3,78.9,94.5,23.9,23.0,2.03,4.1,615,Poor
4819,26.9,95.2,0.0,17.3,26.9,23.6,1.33,10.2,650,Moderate
4430,29.7,70.4,6.0,8.6,17.4,3.2,1.42,8.5,586,Moderate
1865,30.5,80.8,11.9,27.8,25.6,16.7,1.87,6.7,716,Poor
2247,31.1,68.6,32.4,43.0,22.2,14.1,2.06,3.9,417,Poor
2311,28.9,48.1,2.2,5.6,23.1,5.9,1.09,10.6,465,Good
4903,27.6,79.6,55.7,66.7,33.7,19.3,1.79,8.9,539,Poor
3691,29.4,82.3,3.9,8.8,23.7,5.9,0.92,10.9,266,Good
3071,44.4,104.7,6.6,32.3,45.7,15.6,2.72,4.1,888,Hazardous
1575,26.8,50.9,17.8,25.3,21.3,3.2,0.98,11.5,346,Good
3272,25.6,78.5,7.8,12.4,13.6,6.1,0.89,10.1,398,Good
3828,19.4,36.3,7.6,10.5,25.6,8.5,1.01,10.4,391,Good
4417,37.7,76.3,15.4,15.2,22.0,13.0,1.02,6.2,386,Moderate
2691,26.3,62.6,1.1,9.1,15.1,8.7,1.08,12.4,531,Good
4047,22.5,59.8,0.7,12.6,30.5,5.2,1.37,8.8,718,Moderate
