,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
3842,26.1,71.3,13.6,17.4,18.2,8.2,0.92,10.4,319,Good
2620,28.2,73.5,3.8,14.8,24.8,11.1,1.11,7.0,577,Moderate
1691,33.4,78.5,101.6,109.9,19.3,9.2,1.32,5.0,334,Moderate
2518,33.5,90.8,7.0,14.0,31.1,9.1,1.77,6.9,672,Poor
3530,36.5,78.5,4.7,11.3,30.3,13.9,1.33,6.5,412,Moderate
1615,28.2,56.0,12.8,21.0,23.4,10.6,1.65,5.3,277,Moderate
4282,25.8,40.3,2.2,6.6,24.1,8.2,0.99,10.6,438,Good
3629,41.5,96.7,30.7,47.9,34.0,15.8,2.02,3.4,584,Poor
1478,33.8,68.0,41.8,47.8,34.5,9.3,1.37,5.9,652,Moderate
3484,22.3,68.9,9.3,14.7,17.2,3.5,0.97,10.8,373,Good
4178,28.7,41.0,5.9,10.7,19.7,8.0,1.01,11.6,387,Good
1698,25.2,71.3,30.4,36.0,14.7,4.8,0.94,11.2,432,Good
895,28.0,83.9,20.9,37.3,21.3,11.1,1.56,5.7,442,Moderate
232,32.2,76.4,0.0,10.3,24.0,11.0,1.49,5.9,347,Moderate
410,24.0,55.5,4.1,5.7,12.7,4.3,0.89,13.9,545,Good
3356,25.4,63.2,10.7,16.0,17.9,2.2,0.93,12.7,560,Good
3565,34.9,96.9,11.4,30.2,36.5,20.3,1.89,6.8,680,Poor
2161,18.9,45.9,2.1,6.2,19.5,1.9,0.92,11.1,495,Good
1936,57.8,108.4,3.1,11.2,51.5,19.4,2.08,3.0,537,Hazardous
3544,23.5,51.9,5.2,15.0,14.4,0.5,1.41,5.9,475,Moderate
953,35.7,80.2,35.0,45.9,32.0,9.3,1.59,5.5,531,Moderate
1498,21.0,70.6,8.1,10.4,25.0,4.5,0.88,10.1,220,Good
3141,40.9,78.5,1.7,21.6,39.6,25.9,2.8,3.4,641,Hazardous
2304,19.6,74.7,1.0,4.6,22.9,4.1,0.94,10.4,388,Good
3335,35.1,64.8,106.3,125.3,28.2,15.6,2.24,7.2,762,Poor
1516,35.0,85.2,7.5,18.9,51.5,23.9,3.03,6.5,628,Hazardous
1325,27.8,90.3,11.9,20.6,33.1,10.7,1.37,6.3,533,Moderate
773,40.0,52.7,1.0,12.1,34.3,5.3,1.25,6.2,355,Moderate
4200,22.8,67.9,66.8,79.8,28.3,4.3,1.17,5.9,397,Moderate
4783,29.8,89.2,48.0,54.6,31.3,14.9,1.73,4.9,704,Poor
4029,33.7,49.4,28.2,36.7,41.2,16.3,1.85,3.5,568,Poor
1136,36.8,100.2,4.9,14.2,40.2,32.5,3.02,2.9,489,Hazardous
608,29.8,55.1,15.4,27.0,28.8,20.8,1.69,6.5,602,Poor
4858,18.0,43.2,5.4,10.0,16.4,2.2,1.07,14.5,571,Good
3452,32.2,79.5,52.1,54.7,20.3,9.3,1.67,8.5,448,Moderate
3841,39.8,82.0,14.1,22.2,32.7,12.8,1.26,5.3,457,Moderate
2142,16.0,64.1,13.4,18.9,24.4,2.0,1.0,12.2,487,Good
1633,50.4,93.5,17.1,33.7,42.7,17.6,2.56,3.1,610,Hazardous
3125,27.0,84.3,18.2,25.4,15.5,10.9,1.08,5.5,431,Moderate
3194,44.4,73.7,48.6,59.1,43.7,23.9,3.15,6.3,841,Hazardous
3263,21.2,75.1,25.1,31.7,26.0,10.3,1.48,6.9,666,Moderate
1063,25.6,78.5,7.8,12.4,13.6,6.1,0.89,10.1,398,Good
2399,26.7,54.1,4.7,16.1,21.0,6.3,1.24,5.7,613,Moderate
4590,16.8,57.1,22.0,25.6,13.0,6.4,1.05,10.4,231,Good
2782,31.3,73.8,33.8,46.6,31.0,22.8,1.92,4.6,681,Poor
658,26.7,41.8,1.5,6.5,25.5,2.5,1.07,10.5,303,Good
2439,36.8,79.1,1.7,14.1,37.1,19.1,2.17,4.0,659,Poor
850,26.3,64.6,0.6,5.1,14.2,3.4,0.98,10.3,189,Good
1016,41.1,82.1,30.0,52.7,35.7,14.9,2.46,4.0,654,Poor
4625,32.3,87.0,54.7,69.9,56.1,26.6,2.5,2.7,801,Hazardous
1556,35.1,67.6,14.2,25.5,25.0,5.6,1.52,5.1,345,Moderate
1504,26.8,44.5,5.1,8.1,23.4,4.4,1.12,11.0,401,Good
215,28.3,82.7,11.7,19.7,28.6,14.5,1.27,5.2,430,Moderate
1570,32.4,93.5,31.6,45.9,32.9,13.6,2.15,6.6,482,Poor
3607,38.5,96.6,1.0,29.0,56.8,25.8,3.02,5.7,571,Hazardous
992,27.1,64.1,4.0,16.0,38.1,15.2,1.9,3.5,723,Poor
3064,19.8,60.6,15.0,21.7,22.9,3.9,0.99,10.4,382,Good
1480,16.4,40.9,25.0,28.3,19.1,4.0,1.15,12.5,459,Good
3440,27.4,44.7,12.7,22.1,22.0,8.7,1.18,5.8,363,Moderate
2271,30.9,90.8,15.0,29.6,29.0,8.3,1.38,10.3,640,Moderate
4810,25.8,65.6,22.8,24.5,28.9,8.3,1.02,11.6,401,Good
2141,26.3,90.4,14.7,26.7,35.1,4.8,1.94,3.6,543,Poor
1919,26.2,85.9,48.1,60.2,19.8,9.0,1.56,7.1,286,Moderate
4734,24.9,54.3,21.7,38.0,18.9,9.1,1.45,9.6,437,Moderate
3738,28.8,83.0,3.7,15.8,15.0,8.6,1.82,6.4,471,Moderate
4986,28.6,50.6,43.7,48.8,15.7,7.2,1.14,11.8,531,Good
4662,27.4,58.0,2.9,7.0,25.8,2.3,1.0,10.4,562,Good
1511,28.3,59.1,1.5,6.1,23.4,7.0,1.1,10.9,511,Good
4389,22.4,65.2,34.2,38.7,28.2,5.9,1.02,10.7,532,Good
1402,23.3,77.5,10.3,17.6,20.0,6.1,1.21,10.7,530,Good
1176,25.9,57.0,3.6,18.9,22.5,9.8,1.52,6.9,352,Moderate
1628,36.4,80.3,103.0,106.4,26.5,22.3,2.38,3.7,844,Hazardous
3678,30.1,83.5,10.2,15.6,23.6,18.2,1.73,14.0,676,Moderate
3464,28.1,51.8,36.0,40.3,26.4,5.4,1.15,10.8,264,Good
1978,25.7,77.2,87.5,98.2,27.9,12.0,2.49,5.0,541,Poor
1905,28.7,96.3,8.5,13.6,27.1,13.1,1.35,5.2,409,Moderate
3488,38.2,59.2,3.9,19.5,23.6,10.1,1.39,13.5,648,Moderate
502,31.6,100.3,6.4,21.2,43.5,14.5,1.79,8.1,558,Poor
3930,43.7,84.2,14.9,21.4,34.1,23.9,2.01,4.5,615,Poor
1477,34.9,59.2,31.4,41.2,25.3,16.4,1.55,7.2,570,Moderate
2381,23.8,65.2,9.9,14.2,14.6,4.9,0.97,10.7,331,Good
1267,36.7,44.6,2.4,5.8,28.8,18.1,1.63,8.7,502,Poor
3240,27.1,81.7,14.9,19.8,19.1,5.5,0.92,11.9,242,Good
4849,30.3,72.1,11.3,33.6,34.4,15.1,2.0,5.0,726,Poor
3633,20.8,68.0,7.4,11.4,10.6,7.4,0.95,10.8,316,Good
4074,26.4,52.2,18.0,25.6,22.8,5.9,1.12,10.4,539,Good
1255,23.5,62.5,1.8,7.3,25.2,3.4,1.16,11.7,501,Good
1514,44.3,81.8,58.8,67.8,39.8,11.3,2.51,9.0,795,Poor
745,38.6,54.8,38.0,48.2,22.1,16.5,1.63,6.0,437,Moderate
2954,33.6,57.0,3.4,8.2,17.6,3.5,1.12,13.1,297,Good
3450,44.3,61.7,55.0,66.4,32.7,13.1,1.82,4.1,614,Poor
1774,22.0,47.7,2.9,6.0,16.3,7.0,0.9,13.9,379,Good
1861,18.8,54.5,8.8,13.6,20.1,6.0,0.97,10.5,494,Good
3378,41.6,91.4,13.0,27.3,44.6,8.7,3.35,5.2,844,Hazardous
1838,28.7,65.0,12.0,18.3,27.3,6.2,0.99,10.3,331,Good
3528,38.6,72.2,48.8,67.7,36.2,28.6,2.21,3.0,860,Hazardous
2701,30.2,53.6,47.4,60.0,23.3,13.5,1.61,5.2,529,Moderate
2913,37.1,83.0,22.5,36.4,34.9,16.7,1.97,5.5,464,Poor
445,26.5,76.9,2.5,7.6,19.6,4.5,1.0,11.3,500,Good
2043,25.7,51.5,27.7,30.9,15.1,6.7,1.02,12.0,360,Good
3874,26.8,70.4,4.3,9.3,20.0,5.4,1.16,10.5,591,Good
1135,32.3,96.1,52.9,67.1,29.6,9.2,2.44,3.9,534,Poor
1029,20.3,67.1,8.6,12.0,10.7,3.3,0.97,10.3,286,Good
1393,22.4,42.8,1.1,8.7,15.2,7.0,1.03,12.1,216,Good
3257,25.6,61.4,8.9,8.8,18.1,5.4,1.07,12.1,593,Good
4595,27.0,92.6,9.9,20.1,24.3,11.1,1.19,6.2,453,Moderate
2166,22.1,59.3,46.8,60.0,22.3,13.2,1.46,5.5,490,Moderate
2669,37.6,94.5,17.5,42.8,37.0,19.1,2.13,3.0,602,Hazardous
989,32.5,53.4,45.9,52.7,27.2,10.8,1.21,7.5,513,Moderate
3069,41.0,80.9,27.8,56.5,43.4,23.8,2.95,8.4,556,Hazardous
822,25.7,46.4,1.3,5.7,24.6,8.5,0.92,11.1,494,Good
4179,33.5,81.2,23.4,56.5,34.2,27.2,1.95,3.7,600,Hazardous
728,36.3,67.9,4.8,18.0,24.6,18.9,2.13,8.1,588,Poor
2001,22.8,55.8,0.4,6.4,26.4,3.7,0.97,17.0,226,Good
4612,31.0,73.1,23.4,32.4,31.7,12.9,1.57,6.1,464,Moderate
1047,42.2,91.6,0.4,11.5,35.9,12.5,2.15,5.9,683,Poor
761,31.9,73.3,11.1,21.8,15.1,7.2,1.54,7.4,543,Moderate
3533,30.8,62.2,11.8,37.1,29.1,17.0,1.91,4.4,629,Poor
631,28.6,59.7,26.2,52.2,32.7,7.1,2.04,4.0,769,Poor
722,27.3,43.5,36.1,38.6,21.8,7.2,1.06,19.7,479,Good
352,37.2,91.9,0.1,14.3,39.2,21.2,1.6,3.5,435,Poor
2058,41.7,93.9,8.3,22.4,36.1,22.3,2.06,3.8,497,Poor
781,26.5,69.9,31.7,46.0,21.4,17.2,1.64,9.6,739,Moderate
3701,34.9,68.1,14.5,27.0,31.2,19.5,2.11,4.4,726,Poor
2278,29.7,80.8,7.3,14.8,30.4,7.2,1.73,8.4,606,Moderate
4955,28.3,64.4,5.8,11.8,20.5,4.0,0.98,11.6,485,Good
2363,31.8,64.1,56.6,67.9,36.6,17.6,2.13,5.4,479,Poor
3189,27.9,48.1,1.3,14.6,32.5,0.9,1.55,7.0,449,Moderate
374,28.0,90.3,35.4,58.2,41.2,7.9,2.06,5.1,662,Poor
648,35.4,51.9,48.4,53.0,21.0,10.4,1.53,6.6,628,Moderate
3117,25.5,59.8,7.7,13.1,16.4,2.6,1.05,13.0,244,Good
3368,27.2,55.1,16.5,23.0,24.2,4.8,0.8,12.9,303,Good
299,26.8,63.4,52.9,63.6,26.9,9.0,1.39,5.6,324,Moderate
803,26.8,45.7,2.3,8.2,17.9,5.6,0.88,15.4,440,Good
1992,20.1,54.3,10.1,12.2,27.1,0.6,1.12,10.1,474,Good
2412,29.0,71.5,7.9,8.1,24.2,7.2,1.13,14.7,532,Good
2434,30.3,70.8,4.2,9.9,21.9,5.5,1.16,11.2,401,Good
2853,22.5,55.4,4.7,5.6,20.4,4.6,0.93,14.8,371,Good
3854,33.9,94.5,8.9,15.1,33.2,11.7,1.89,4.3,680,Poor
250,40.3,89.3,193.1,212.6,39.0,18.2,2.32,10.2,758,Hazardous
948,39.3,57.3,39.6,59.1,22.0,17.7,1.64,4.7,573,Poor
4221,43.2,98.2,6.1,32.9,42.3,19.8,2.26,4.1,797,Hazardous
888,29.1,58.0,8.9,13.8,14.6,5.1,0.97,11.3,582,Good
4948,18.5,51.6,3.8,6.4,26.3,8.3,1.17,10.6,215,Good
1198,36.3,54.9,66.3,75.5,25.3,13.4,1.29,6.1,413,Moderate
1104,31.3,70.5,13.7,23.4,28.6,10.6,1.69,5.9,647,Moderate
3116,25.6,74.7,3.7,8.6,20.2,1.0,0.84,14.9,287,Good
1479,24.6,55.8,14.6,24.1,26.0,12.3,1.93,5.7,579,Moderate
4784,28.9,65.5,1.2,4.7,24.0,3.7,1.02,10.6,534,Good
839,37.0,60.4,1.3,17.8,32.1,19.7,2.22,4.8,407,Poor
4906,23.5,74.5,1.7,5.9,25.3,4.9,1.01,12.4,312,Good
1941,25.4,81.3,37.9,41.2,14.6,9.2,0.94,13.6,407,Good
1481,37.8,86.3,11.9,33.1,34.5,14.6,2.14,7.9,535,Poor
3808,38.8,60.7,0.3,16.0,35.3,24.9,2.0,7.2,596,Poor
2199,33.9,76.5,3.5,8.3,21.9,10.8,1.4,5.1,345,Moderate
1444,24.3,67.0,1.0,4.1,22.2,3.3,0.86,10.9,530,Good
1445,45.0,82.6,17.4,27.2,46.3,10.1,2.82,3.7,592,Hazardous
2749,37.9,96.9,43.3,51.1,31.9,10.6,1.23,7.2,293,Moderate
1454,22.8,66.4,9.3,12.7,13.9,4.0,0.87,10.7,579,Good
1637,21.5,54.4,24.5,28.6,17.8,5.5,0.91,10.9,289,Good
1887,25.7,51.6,17.3,20.6,16.9,7.5,1.07,10.7,454,Good
909,39.4,71.0,0.6,10.8,24.7,16.2,1.25,5.0,441,Moderate
2012,31.4,73.5,3.8,11.4,30.4,2.5,1.69,8.8,618,Moderate
2334,35.1,81.5,1.7,10.9,29.1,11.0,1.48,11.5,337,Moderate
2221,45.7,100.1,2.0,21.9,31.0,10.0,2.0,4.3,477,Poor
1586,30.4,80.0,16.0,29.5,32.8,2.5,1.66,5.2,459,Moderate
42,23.4,86.5,6.0,21.3,21.1,20.9,2.44,6.3,505,Poor
660,41.9,104.5,90.7,109.1,41.0,18.6,2.03,5.0,695,Hazardous
2996,31.5,49.1,36.6,40.4,26.6,7.9,1.58,6.6,318,Moderate
3527,47.0,98.2,104.7,108.8,43.9,31.4,3.08,7.7,494,Hazardous
3705,34.8,68.1,64.3,74.2,39.9,11.2,2.26,4.0,537,Poor
3645,24.3,59.4,2.9,9.1,12.2,1.8,1.07,10.1,411,Good
155,35.6,87.7,16.8,22.6,24.8,4.0,1.21,11.3,605,Moderate
2235,32.2,77.3,6.3,18.6,17.3,13.3,1.6,8.4,454,Moderate
1764,33.4,85.5,11.7,31.7,41.7,12.4,2.03,3.0,927,Hazardous
3907,26.6,75.1,18.7,32.7,31.1,19.6,1.73,6.8,415,Moderate
154,30.3,60.5,6.5,11.1,16.5,6.0,1.07,14.9,307,Good
2984,33.7,67.9,1.4,13.4,26.2,16.4,1.84,4.9,742,Poor
4296,44.1,72.6,66.5,86.1,33.2,0.0,2.49,2.7,565,Hazardous
2080,32.6,59.4,7.2,21.8,31.3,8.6,1.44,16.2,363,Moderate
3088,30.5,77.1,14.0,23.8,32.3,12.4,1.8,6.9,357,Moderate
4135,29.9,48.1,36.2,41.4,24.8,3.3,0.91,10.9,554,Good
109,29.5,61.5,7.9,11.0,20.5,7.6,0.87,12.2,378,Good
4522,18.8,75.9,10.5,18.4,13.9,5.8,0.76,11.4,557,Good
2774,19.7,75.2,1.2,5.2,12.8,5.4,0.93,10.7,527,Good
1247,27.0,86.7,4.7,20.1,28.6,8.9,1.74,9.6,653,Moderate
2154,21.3,41.7,6.9,10.9,21.2,3.7,1.0,12.8,298,Good
844,24.4,57.1,1.6,5.3,16.7,7.9,1.02,16.4,228,Good
4044,33.0,84.1,1.6,23.8,31.4,0.0,2.1,4.3,493,Poor
4332,26.3,63.5,5.1,10.9,14.6,6.4,1.13,15.9,593,Good
2246,20.5,80.3,12.6,25.9,33.0,11.4,1.44,6.1,433,Moderate
796,28.1,81.5,0.4,11.7,27.2,10.0,1.7,5.1,530,Moderate
1804,37.3,95.3,19.1,29.0,31.2,10.5,2.17,4.3,787,Poor
2184,30.6,56.2,2.6,8.7,22.6,3.1,0.84,12.7,513,Good
1608,29.3,79.8,3.9,13.9,21.9,6.4,1.72,7.0,337,Moderate
2204,36.1,69.4,8.3,18.9,21.2,16.6,1.1,5.1,602,Moderate
3030,22.3,75.4,0.7,4.7,23.7,7.3,0.93,11.4,291,Good
2526,34.8,54.9,13.2,18.9,20.1,11.0,1.63,5.3,385,Moderate
1092,26.6,62.2,0.2,5.9,16.5,2.8,0.88,11.0,444,Good
1704,26.0,79.9,22.6,28.3,22.7,5.9,1.37,12.0,323,Moderate
18,41.4,66.1,15.1,31.6,28.7,19.4,1.65,5.9,776,Poor
246,30.2,62.1,40.2,47.5,20.3,14.7,1.76,5.1,574,Moderate
4220,38.8,64.6,21.5,31.9,21.2,9.0,1.48,5.8,545,Moderate
2123,37.3,98.6,68.4,85.3,37.5,16.9,2.34,9.0,695,Poor
3014,27.6,77.5,3.8,10.9,9.1,1.7,1.04,14.4,520,Good
87,28.7,58.3,32.9,45.6,26.7,13.6,1.6,7.3,352,Moderate
4779,28.2,80.5,19.1,31.5,25.0,11.1,1.11,5.2,373,Moderate
3196,42.2,101.8,35.7,55.9,55.3,17.1,2.17,8.5,698,Hazardous
1311,20.9,74.5,1.0,8.1,10.5,1.5,0.9,10.5,278,Good
4127,34.5,82.1,25.3,40.9,41.4,17.2,2.73,5.0,808,Hazardous
2252,40.2,91.9,22.3,34.2,43.7,17.4,2.07,3.1,900,Hazardous
372,38.1,106.3,28.0,58.2,36.8,24.8,2.19,4.6,494,Hazardous
4494,24.5,45.3,3.6,9.0,24.4,3.8,0.9,11.2,527,Good
3619,29.2,70.3,3.5,8.1,16.7,3.7,1.05,10.8,585,Good
4129,36.6,90.5,21.9,33.1,30.7,19.9,2.3,7.2,443,Poor
3228,24.9,45.7,3.1,9.4,18.8,7.0,1.08,10.3,275,Good
3761,21.6,76.5,17.5,21.6,22.2,10.5,1.03,11.3,461,Good
4434,44.3,87.7,14.0,22.3,37.2,18.2,2.75,4.4,471,Hazardous
3411,32.1,90.5,51.8,69.9,26.6,22.3,1.57,3.4,782,Poor
3518,26.3,74.9,20.1,27.4,25.4,3.8,1.62,5.3,358,Moderate
4410,29.5,84.6,40.6,51.7,25.4,11.5,1.75,9.5,418,Moderate
3857,27.4,64.7,23.9,32.4,12.8,1.9,1.08,17.2,403,Good
1475,30.2,77.2,34.4,44.0,33.6,12.7,1.34,6.4,372,Moderate
2208,26.6,56.1,1.6,4.6,23.2,4.4,0.87,10.2,322,Good
3892,40.4,99.5,1.0,7.8,35.6,20.2,1.97,4.1,458,Poor
2464,30.5,76.0,30.7,48.8,25.3,3.3,1.56,7.3,721,Moderate
2676,23.8,77.4,5.1,10.1,13.0,7.9,0.84,10.1,315,Good
951,27.3,68.4,0.7,7.8,25.4,5.1,1.03,10.7,506,Good
78,28.6,67.6,3.2,5.0,18.6,3.3,0.92,16.4,355,Good
3819,36.4,98.8,15.7,18.1,39.1,12.8,1.95,3.4,541,Poor
1043,28.1,76.8,25.4,39.5,15.9,11.1,1.46,5.5,354,Moderate
977,37.9,99.5,3.1,18.7,29.2,14.0,2.3,8.2,448,Poor
1493,25.8,55.8,18.9,26.4,19.9,7.3,1.0,12.0,579,Good
2771,24.5,78.6,19.2,25.8,13.5,3.1,0.93,11.7,468,Good
3082,24.6,42.1,0.9,10.3,23.4,9.1,0.83,11.5,545,Good
4728,29.8,81.1,23.9,33.9,39.7,3.0,1.83,11.5,603,Poor
4958,25.5,83.5,11.1,26.3,30.5,14.6,2.27,3.7,698,Hazardous
609,33.3,76.1,2.6,10.2,24.8,9.9,1.35,6.7,321,Moderate
4110,26.4,60.3,6.5,13.2,21.8,5.1,0.88,11.1,412,Good
2404,33.7,83.2,1.6,25.2,34.3,12.0,2.59,6.2,551,Poor
3439,26.8,82.3,25.1,35.7,15.4,9.4,1.72,11.7,332,Moderate
4514,37.3,63.1,59.5,69.4,25.2,12.7,1.48,8.3,431,Moderate
744,33.9,94.5,16.6,42.2,41.7,18.5,2.4,8.1,421,Poor
3168,35.3,53.7,34.2,44.6,20.3,3.8,1.21,5.8,328,Moderate
1270,25.7,69.3,15.7,25.0,27.7,10.6,1.44,9.5,482,Moderate
290,39.1,82.6,11.4,31.9,27.9,18.5,2.0,4.5,750,Poor
1418,31.2,84.0,28.6,39.4,24.6,12.2,1.3,6.4,438,Moderate
1811,47.3,64.8,2.5,21.8,41.0,17.3,1.95,2.6,779,Hazardous
2918,39.2,77.0,121.6,121.2,30.1,22.4,2.8,8.1,734,Hazardous
4766,26.8,75.7,16.6,23.9,21.0,1.6,1.01,11.4,390,Good
1497,24.4,53.1,3.6,10.5,15.0,7.0,1.04,10.2,353,Good
1856,28.7,89.4,3.3,10.7,24.1,0.0,1.89,12.3,590,Moderate
4744,34.1,62.3,130.0,137.4,33.6,7.1,2.04,4.1,442,Poor
2629,28.8,58.0,6.3,36.4,42.2,1.9,2.43,3.5,505,Poor
640,38.3,73.3,15.0,29.6,38.1,14.1,2.32,4.2,373,Poor
2463,21.9,45.1,13.9,15.3,26.3,1.4,0.92,11.4,262,Good
4337,26.1,51.8,2.7,4.5,18.1,4.9,0.94,10.2,277,Good
2151,29.4,62.3,7.4,14.9,25.6,8.2,1.53,11.1,337,Moderate
1285,39.9,69.7,1.8,10.6,27.1,18.0,2.29,6.9,660,Hazardous
2224,28.5,57.3,18.4,34.9,32.7,13.9,2.54,5.0,486,Poor
4375,44.1,95.4,52.5,85.7,27.2,8.2,2.2,4.1,547,Hazardous
4187,40.0,88.7,29.3,46.0,45.1,20.7,2.03,3.2,821,Hazardous
729,39.5,70.2,5.4,24.3,38.0,0.1,1.85,4.3,616,Poor
2930,36.3,99.2,13.1,34.1,34.7,21.0,2.26,4.5,742,Poor
1291,32.6,64.2,48.1,51.6,30.2,15.1,1.54,5.7,355,Moderate
2000,37.1,84.7,31.7,57.6,28.8,19.6,2.25,7.5,672,Poor
3961,33.6,51.9,55.3,62.7,36.2,1.0,2.41,5.6,403,Poor
3726,30.6,55.6,6.2,23.0,25.0,10.4,1.38,6.3,354,Moderate
1358,30.9,98.0,78.8,93.2,27.2,10.7,1.73,5.6,472,Poor
1432,42.5,109.7,19.8,45.8,24.2,18.3,2.81,4.9,873,Hazardous
3188,26.7,64.4,7.6,14.9,24.0,3.7,1.07,15.0,544,Good
3415,32.9,79.1,1.5,6.7,30.9,20.2,1.77,5.5,344,Moderate
2456,31.9,53.6,13.3,23.8,20.8,7.0,1.67,11.3,366,Moderate
2465,22.9,57.9,2.7,8.4,22.8,2.9,1.03,12.8,521,Good
4317,51.5,92.6,3.6,25.7,49.5,22.2,2.48,4.0,737,Hazardous
685,27.5,80.6,6.3,11.2,21.9,5.4,1.04,12.3,317,Good
2977,18.9,51.4,7.2,17.2,18.5,5.8,1.44,5.7,321,Moderate
2505,26.0,49.6,38.8,43.0,15.1,6.2,1.15,10.2,469,Good
616,23.4,64.4,7.2,11.4,12.4,6.2,1.01,13.5,295,Good
2378,24.9,60.1,8.8,16.7,22.5,2.6,0.97,15.5,589,Good
4535,34.6,73.0,21.1,47.9,38.7,21.2,2.64,5.6,704,Hazardous
4057,26.7,54.8,5.8,11.3,15.8,4.5,1.25,11.8,565,Good
1574,27.8,96.1,4.5,31.9,39.5,0.7,1.99,4.5,614,Poor
4106,26.1,38.4,0.4,5.4,20.9,3.1,1.12,11.1,387,Good
3396,37.6,47.8,45.5,49.8,27.7,13.9,1.25,10.3,511,Moderate
2149,25.4,56.8,5.7,8.2,15.6,4.2,1.01,12.0,375,Good
2955,31.0,59.6,5.0,16.8,24.2,13.6,1.38,6.3,443,Moderate
2448,17.5,73.8,3.3,8.8,16.2,8.4,0.83,10.8,217,Good
1401,18.5,61.3,5.6,8.9,21.5,7.2,0.86,10.8,226,Good
4087,22.9,78.5,6.7,9.7,15.9,2.2,0.99,10.0,249,Good
2945,45.9,66.1,2.5,19.2,33.8,27.7,2.12,5.5,472,Poor
3185,38.3,103.6,12.4,27.7,25.4,11.0,1.87,3.8,441,Poor
3327,24.6,96.2,114.7,142.1,32.2,17.1,1.95,3.7,677,Poor
864,31.5,70.3,19.9,38.8,21.8,6.3,1.95,6.3,707,Poor
1820,24.7,56.3,2.0,5.5,13.9,4.1,0.89,12.2,510,Good
1080,52.5,83.9,67.5,91.2,31.6,34.6,2.31,2.9,785,Hazardous
735,23.0,43.6,1.7,7.5,24.5,5.9,0.88,10.5,317,Good
955,27.2,60.6,16.5,23.5,30.5,9.0,1.69,6.6,382,Moderate
4615,20.0,79.9,2.0,7.3,15.2,5.1,1.06,10.5,244,Good
2539,35.6,95.8,41.4,62.5,27.7,14.8,2.2,5.8,423,Poor
285,32.0,50.1,22.7,41.3,22.5,15.1,1.62,8.6,660,Moderate
4714,37.0,96.6,14.8,25.2,40.6,14.7,2.11,10.2,673,Poor
2840,33.6,46.7,11.1,22.2,23.7,3.8,1.16,10.0,592,Moderate
4033,24.2,54.1,3.3,6.3,17.4,9.8,1.11,14.6,428,Good
3186,23.6,68.7,8.3,13.7,19.7,4.1,0.95,11.2,255,Good
1233,22.6,46.8,20.5,22.9,28.3,8.7,1.03,10.9,518,Good
4689,33.5,79.9,6.8,17.6,33.0,18.3,1.78,6.3,545,Moderate
1202,36.1,55.2,5.6,17.2,23.0,9.5,1.7,5.7,317,Moderate
1389,28.6,61.5,19.1,29.3,30.7,6.8,1.61,6.2,376,Moderate
3780,21.7,67.5,35.7,42.5,16.0,4.5,1.16,10.1,231,Good
574,26.8,54.4,2.0,8.9,22.9,1.5,0.96,19.2,588,Good
4719,31.4,58.6,4.2,10.7,22.2,20.4,1.81,6.6,632,Poor
3542,33.6,48.8,19.2,27.3,17.1,4.3,1.04,11.1,267,Good
1508,21.6,50.7,1.5,4.0,11.7,2.3,0.94,12.0,452,Good
382,25.0,55.9,15.9,22.9,16.0,8.3,1.07,10.6,329,Good
2604,32.3,63.1,3.0,12.2,18.1,12.3,1.36,10.4,314,Moderate
880,25.1,59.5,6.0,11.3,25.8,0.7,0.9,10.7,231,Good
53,32.9,63.1,12.1,17.5,24.7,12.3,1.57,5.1,467,Moderate
3111,30.3,89.0,6.3,9.3,23.5,14.3,1.88,7.8,365,Moderate
4482,31.6,54.6,1.0,7.7,18.8,3.2,1.05,11.1,208,Good
312,38.8,65.2,3.4,14.3,33.0,15.2,1.76,3.9,526,Poor
3860,23.0,44.6,23.1,28.1,16.2,9.0,0.95,10.0,437,Good
4863,31.7,67.7,7.0,11.0,26.8,7.0,1.18,10.4,530,Good
2101,25.8,68.6,18.1,26.0,25.7,5.7,0.81,10.2,351,Good
2442,35.5,75.9,5.6,28.7,44.0,24.8,2.39,5.2,536,Poor
65,23.8,44.4,7.5,11.9,23.1,3.1,0.9,11.5,602,Good
1535,25.5,65.8,20.5,24.1,15.0,4.1,1.03,10.6,543,Good
2888,32.4,83.3,2.3,18.4,30.9,15.1,1.54,5.0,355,Moderate
4929,28.0,50.9,1.0,6.3,23.0,5.3,0.87,13.2,381,Good
3123,30.9,94.4,48.3,67.1,31.4,23.3,1.75,4.3,779,Poor
4050,30.5,82.0,13.4,26.6,29.8,12.4,1.71,4.0,473,Poor
779,31.6,77.8,65.6,82.8,33.8,18.3,1.59,5.5,641,Poor
2249,26.7,73.0,16.5,20.1,27.1,7.0,0.99,11.2,235,Good
3953,22.3,69.8,16.5,19.8,23.6,5.7,0.98,12.7,310,Good
2455,29.5,62.3,3.4,12.5,17.9,6.7,1.05,10.5,439,Good
2460,30.5,75.1,21.5,34.0,25.6,7.6,1.21,6.1,401,Moderate
4012,28.8,40.1,12.0,17.6,25.9,7.2,1.06,13.3,390,Good
628,36.1,77.3,40.8,50.4,23.1,13.1,2.04,5.2,615,Poor
1399,25.4,83.8,21.0,27.7,22.3,11.3,1.3,16.0,388,Moderate
629,32.6,67.2,45.4,61.4,27.4,5.2,1.43,7.2,470,Moderate
