,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
4835,26.5,60.2,10.0,17.4,25.4,5.2,1.51,6.6,432,Moderate
4621,28.6,86.6,8.7,20.7,18.6,6.9,1.79,8.3,483,Moderate
4849,30.3,72.1,11.3,33.6,34.4,15.1,2.0,5.0,726,Poor
75,25.5,65.8,4.3,20.3,33.9,10.2,1.09,9.3,596,Moderate
4668,28.3,76.6,10.3,17.8,37.4,5.2,1.38,7.1,540,Moderate
2883,38.1,80.9,20.4,53.0,39.5,26.8,2.27,3.2,613,Hazardous
406,23.0,50.9,19.3,20.7,21.4,6.9,1.0,12.6,454,Good
4480,25.4,80.0,3.5,11.4,24.1,8.9,1.03,13.7,373,Good
1918,43.0,64.7,12.3,21.3,29.6,6.6,1.72,7.1,619,Moderate
199,27.0,45.3,1.8,14.1,34.1,11.4,1.64,6.5,615,Moderate
1843,28.3,75.6,0.1,8.7,10.4,4.0,1.04,12.5,518,Good
3831,32.5,74.3,5.0,18.7,32.3,15.5,1.83,4.8,769,Poor
3156,38.2,48.5,77.8,86.9,37.9,15.7,1.93,4.7,438,Poor
2134,25.6,42.7,5.4,8.4,19.3,4.6,0.92,10.3,418,Good
305,28.7,64.6,12.1,17.6,14.2,6.2,1.04,11.1,600,Good
1783,24.0,45.3,20.8,25.7,12.9,3.6,0.77,13.4,346,Good
1101,30.6,41.9,7.0,11.5,17.0,6.5,1.12,11.3,486,Good
1990,27.4,45.5,1.8,11.9,30.8,16.7,1.84,7.2,649,Moderate
3999,26.7,71.3,6.2,12.7,23.6,5.9,1.04,11.1,389,Good
3560,34.1,72.9,2.2,15.6,33.6,4.9,1.43,5.6,526,Moderate
3271,28.4,81.5,6.7,11.7,17.6,2.9,0.93,12.9,580,Good
3710,27.3,103.2,38.7,45.3,29.0,11.5,1.37,11.8,477,Poor
4432,29.1,52.3,15.2,32.4,25.4,8.8,1.47,6.4,663,Moderate
1138,39.2,57.5,122.3,134.5,41.2,10.1,2.4,3.9,730,Poor
33,17.6,72.9,14.1,14.9,26.3,6.4,0.87,14.8,201,Good
3563,27.3,78.6,13.8,18.7,14.4,5.4,1.03,14.5,270,Good
3982,25.2,52.1,1.6,4.8,21.1,4.6,1.1,11.7,230,Good
4367,34.2,106.5,32.9,49.0,26.7,18.9,2.08,8.4,770,Hazardous
1513,41.2,93.9,12.4,31.2,31.3,18.7,2.16,5.5,568,Poor
2086,35.5,95.0,31.6,52.5,24.3,13.6,2.34,4.3,478,Poor
2970,24.3,50.6,9.1,13.1,13.6,6.9,0.99,11.5,245,Good
715,29.8,67.0,23.0,39.7,27.3,12.5,2.27,7.2,639,Poor
3301,21.6,53.1,45.7,49.9,16.5,6.5,0.88,10.7,348,Good
3347,34.9,51.8,31.4,40.1,19.6,12.0,1.46,6.0,634,Moderate
2625,32.5,69.6,38.3,48.2,33.7,10.6,1.24,6.1,358,Moderate
2737,36.3,88.7,13.5,25.7,29.9,6.7,2.02,4.8,739,Poor
4401,21.9,68.0,32.0,37.2,25.5,1.8,1.14,12.3,211,Good
486,30.0,61.7,0.1,15.6,19.2,8.0,1.83,5.3,529,Moderate
2842,31.2,90.0,14.9,29.6,29.7,21.6,1.88,4.4,424,Poor
3751,29.4,61.4,29.6,50.2,37.0,11.4,1.89,4.7,497,Poor
4280,21.2,64.0,0.8,7.1,15.7,4.7,0.87,13.1,456,Good
3112,26.4,78.1,1.8,9.9,27.0,6.6,1.06,14.6,552,Good
867,32.4,80.4,36.4,52.2,36.8,21.1,1.76,9.0,643,Poor
4139,31.1,62.8,0.9,8.4,17.1,6.3,1.16,15.8,321,Good
218,26.1,43.6,2.8,11.0,15.4,8.7,1.08,11.2,574,Good
3105,31.8,67.6,9.8,15.1,29.2,2.1,1.64,6.7,454,Moderate
3131,22.6,76.7,1.2,6.5,20.9,6.7,1.22,10.7,565,Good
1938,25.7,63.4,41.1,51.5,36.0,10.7,1.77,7.0,628,Moderate
4939,47.2,76.9,1.5,27.0,34.4,20.2,2.45,6.0,939,Hazardous
605,29.8,56.7,6.8,14.0,23.0,4.5,1.1,11.4,567,Good
66,42.3,96.6,4.3,16.1,37.7,3.2,2.44,3.4,421,Poor
2481,27.4,47.7,10.9,12.6,23.7,4.7,1.08,11.3,494,Good
2755,35.4,81.5,4.6,17.8,37.6,11.7,1.9,3.6,488,Poor
2380,23.8,72.4,2.9,9.6,23.0,3.5,0.95,10.9,384,Good
4936,27.8,56.8,2.5,9.5,12.5,7.0,1.04,12.1,258,Good
3196,42.2,101.8,35.7,55.9,55.3,17.1,2.17,8.5,698,Hazardous
2154,21.3,41.7,6.9,10.9,21.2,3.7,1.0,12.8,298,Good
1452,26.2,64.2,1.9,6.6,19.7,6.2,1.05,13.8,369,Good
2245,30.3,88.5,23.4,35.8,19.3,6.5,1.37,6.9,737,Moderate
2635,25.0,82.2,34.6,40.2,10.8,10.3,1.01,14.2,608,Good
4832,30.6,65.6,28.7,38.2,21.5,14.8,1.48,8.3,383,Moderate
849,30.8,47.2,28.0,33.6,28.4,14.6,1.27,5.3,316,Moderate
395,46.1,100.3,144.0,169.8,42.5,16.1,2.3,7.3,443,Hazardous
3276,33.7,66.5,67.2,77.4,32.7,6.2,1.24,13.8,461,Moderate
3989,30.8,53.9,6.9,21.5,26.0,5.8,1.44,5.4,447,Moderate
3709,22.4,54.5,0.0,4.6,20.6,7.5,0.74,11.4,326,Good
4979,28.2,54.0,0.3,12.7,28.4,0.8,1.49,8.8,522,Moderate
1609,26.8,50.0,1.5,7.4,21.0,8.1,1.02,10.4,606,Good
3323,22.7,67.6,3.7,12.5,20.9,1.1,1.08,11.7,403,Good
138,22.2,69.7,19.1,21.7,25.0,9.2,1.15,12.5,595,Good
4346,27.0,82.3,67.5,72.3,29.4,20.6,1.53,5.5,673,Moderate
3777,25.9,78.0,2.0,8.2,17.3,6.3,1.01,10.0,477,Good
634,22.1,56.3,6.8,13.1,25.6,1.5,1.01,11.6,535,Good
4450,31.1,61.0,27.1,31.1,13.0,3.8,0.98,13.4,278,Good
4786,22.7,73.6,8.2,13.6,21.8,5.2,1.14,12.2,472,Good
4037,22.7,78.2,7.4,7.5,19.8,5.2,0.86,10.2,255,Good
1594,30.9,62.0,3.5,7.3,31.0,10.4,1.36,5.0,297,Moderate
2219,30.5,80.8,11.9,27.8,25.6,16.7,1.87,6.7,716,Poor
4815,43.6,88.4,24.6,37.1,37.1,24.5,2.81,7.4,626,Hazardous
1926,27.1,58.3,4.7,17.0,29.4,7.5,1.07,5.0,349,Moderate
416,33.2,80.6,18.5,32.1,23.0,21.3,1.84,5.4,793,Poor
2017,36.7,84.1,44.9,61.9,31.1,13.4,2.24,7.3,440,Poor
685,27.5,80.6,6.3,11.2,21.9,5.4,1.04,12.3,317,Good
3967,25.3,54.9,0.8,6.8,27.7,4.6,0.99,12.0,279,Good
4777,25.5,80.9,24.7,31.1,13.8,7.2,1.01,13.7,522,Good
4359,35.3,70.3,27.3,31.9,27.4,11.1,1.75,9.3,635,Moderate
794,36.5,62.0,42.7,54.8,25.3,21.7,2.48,3.5,623,Poor
1879,27.4,74.7,25.9,31.1,29.5,17.3,2.28,5.8,501,Poor
1817,26.3,66.5,14.7,24.2,14.6,4.2,1.06,15.6,373,Good
79,27.8,56.7,6.7,18.0,26.9,6.1,1.64,6.1,371,Moderate
740,38.2,67.7,5.3,19.4,29.2,10.6,2.25,6.1,514,Poor
2041,32.2,95.9,3.0,12.3,32.2,5.5,1.38,6.6,485,Poor
4559,24.6,53.0,3.1,6.0,24.6,5.2,0.95,11.1,500,Good
3816,24.3,62.7,6.6,15.4,22.5,10.9,0.92,10.4,437,Good
190,22.0,71.9,6.8,9.7,24.7,7.3,1.06,10.5,542,Good
4197,42.4,102.6,18.2,38.5,46.7,6.6,2.67,9.5,720,Hazardous
3002,18.7,65.8,8.3,15.6,27.5,7.3,0.86,12.9,259,Good
2402,26.0,54.9,16.6,22.4,21.3,7.0,1.02,12.2,210,Good
1150,26.3,91.1,142.3,157.0,30.5,6.5,1.18,7.1,480,Moderate
2610,21.4,42.0,3.6,6.6,19.7,1.3,1.07,20.0,473,Good
191,20.0,51.3,2.1,2.5,14.2,7.1,0.84,10.1,227,Good
223,26.8,63.3,1.7,5.3,17.3,2.0,0.92,11.3,481,Good
2387,27.3,53.4,6.7,13.6,24.0,6.7,0.99,10.6,208,Good
1149,25.7,78.6,6.2,10.6,22.3,3.8,0.97,10.1,322,Good
2858,29.2,58.3,18.1,21.8,16.9,5.3,0.98,16.0,219,Good
4732,23.1,67.4,11.5,26.7,18.0,10.9,1.83,6.5,332,Moderate
1444,24.3,67.0,1.0,4.1,22.2,3.3,0.86,10.9,530,Good
3553,21.5,72.6,4.5,9.5,22.4,4.7,0.98,12.5,391,Good
1203,31.9,65.2,15.9,19.4,30.3,28.2,1.82,8.2,771,Poor
3307,33.3,82.6,1.2,5.6,30.1,5.9,1.32,5.9,310,Moderate
317,31.5,50.3,4.3,14.8,20.3,12.9,1.61,9.0,677,Moderate
929,29.3,86.8,62.8,74.6,23.6,13.1,1.62,5.1,564,Moderate
4993,25.0,56.6,3.9,10.9,16.5,4.0,1.06,11.1,583,Good
1598,38.9,66.5,81.9,105.1,36.1,5.9,3.54,3.2,794,Hazardous
3772,38.2,78.2,21.3,45.1,29.2,16.5,1.66,4.2,600,Poor
720,32.5,89.5,40.5,56.8,31.3,18.7,1.86,8.1,630,Poor
3354,43.1,75.5,6.4,14.2,38.8,11.0,2.24,9.0,644,Poor
3757,24.8,57.4,11.2,16.3,17.1,2.8,1.24,12.9,495,Good
2253,41.0,98.3,96.1,122.2,47.2,27.7,2.97,4.1,686,Hazardous
2162,41.2,79.1,5.6,27.6,35.9,6.9,1.66,7.1,359,Poor
4121,21.4,49.5,7.6,15.3,22.7,7.8,0.92,12.5,576,Good
1763,26.0,76.0,1.0,4.5,13.1,2.7,1.09,10.2,248,Good
1041,27.2,46.7,3.4,5.6,17.2,4.1,1.0,13.1,468,Good
2627,28.9,52.7,0.3,6.5,15.7,5.7,1.14,11.9,568,Good
466,42.5,100.6,38.5,52.1,41.3,32.1,2.45,3.0,592,Hazardous
3085,35.7,53.1,43.4,52.7,26.4,6.1,1.51,6.9,659,Moderate
2101,25.8,68.6,18.1,26.0,25.7,5.7,0.81,10.2,351,Good
3236,44.4,70.0,13.0,26.5,36.2,9.2,1.89,2.7,685,Hazardous
3130,23.1,71.0,4.9,9.9,17.7,4.4,1.01,11.8,342,Good
1554,30.5,62.3,13.3,18.8,19.7,5.2,1.01,11.4,495,Good
507,32.5,55.8,1.0,13.5,34.3,9.7,1.84,6.0,325,Moderate
1272,27.0,50.8,2.1,5.5,12.4,1.1,1.01,10.2,612,Good
4996,28.2,68.1,7.2,9.1,20.8,4.7,1.07,10.2,379,Good
1346,24.6,42.6,12.0,15.2,17.2,5.6,1.2,10.9,516,Good
4925,21.5,51.7,5.2,11.1,22.5,3.9,0.87,11.7,497,Good
1426,24.7,49.4,8.4,14.8,15.7,6.5,1.2,10.2,194,Good
3959,29.2,77.7,35.4,36.1,37.1,17.9,2.24,6.6,571,Poor
3033,24.6,52.4,4.1,18.1,27.0,14.7,1.4,8.8,356,Moderate
1469,21.7,42.0,1.2,5.8,27.7,3.2,0.87,12.4,248,Good
352,37.2,91.9,0.1,14.3,39.2,21.2,1.6,3.5,435,Poor
3873,22.7,76.8,12.9,15.2,21.9,4.9,0.99,18.6,410,Good
3166,43.3,95.1,20.3,53.0,37.9,21.0,2.08,6.3,581,Hazardous
4402,32.6,87.7,59.1,82.6,33.7,9.4,1.7,5.1,634,Poor
5,27.4,67.2,86.2,86.5,18.8,9.9,1.29,5.1,354,Moderate
1867,27.9,39.7,2.3,8.1,22.2,6.3,1.0,10.2,430,Good
1046,23.7,55.9,27.7,37.2,16.2,2.1,1.03,12.1,307,Good
4823,27.8,70.7,16.4,21.2,21.0,8.7,1.27,9.7,377,Moderate
1172,35.5,79.5,19.1,40.9,41.3,5.0,2.0,7.0,650,Poor
712,30.7,75.8,37.3,50.0,26.0,13.6,1.34,5.9,415,Moderate
1371,35.2,71.9,0.7,5.3,26.6,5.2,0.98,11.2,442,Good
796,28.1,81.5,0.4,11.7,27.2,10.0,1.7,5.1,530,Moderate
3375,34.9,76.2,7.3,17.0,24.4,2.9,1.59,10.2,660,Moderate
1097,34.1,80.0,14.6,22.3,26.1,16.2,1.7,5.7,321,Moderate
4517,37.6,81.0,11.8,29.5,39.5,22.3,2.32,3.8,616,Poor
1755,16.8,46.5,7.7,10.2,26.2,4.2,0.85,11.6,249,Good
3336,20.1,41.7,3.6,8.2,23.2,9.1,0.97,10.4,370,Good
3821,36.6,74.7,11.1,30.9,28.1,16.3,1.04,3.8,409,Poor
692,21.7,56.3,13.8,25.0,17.5,6.9,1.09,10.5,605,Good
4252,29.3,44.4,1.4,5.7,14.4,2.3,0.98,10.1,284,Good
4652,23.6,79.9,5.3,12.4,16.3,5.0,0.99,18.6,528,Good
4013,34.4,75.4,13.2,18.3,34.4,8.4,1.42,6.0,613,Moderate
3780,21.7,67.5,35.7,42.5,16.0,4.5,1.16,10.1,231,Good
1588,23.6,47.8,3.8,6.4,14.0,3.3,1.09,10.4,209,Good
2231,39.8,73.3,83.2,90.4,16.3,12.5,2.36,5.4,666,Poor
3477,31.2,75.5,30.5,37.8,32.7,8.6,1.79,6.0,608,Moderate
1687,32.9,49.7,42.5,40.5,21.1,13.9,1.7,5.7,374,Moderate
3233,29.1,41.6,22.5,25.3,19.6,5.8,0.99,11.2,263,Good
1738,25.8,68.3,12.6,19.0,13.0,6.6,1.09,11.2,310,Good
499,17.5,45.0,21.2,25.9,14.3,5.3,0.78,12.1,492,Good
1786,29.8,44.6,4.0,11.0,19.5,3.3,1.02,13.1,461,Good
3066,33.4,50.3,36.7,43.4,35.6,5.3,1.31,5.4,443,Moderate
3299,28.0,48.6,6.1,11.1,19.9,2.8,1.0,10.8,390,Good
2886,37.8,84.0,14.8,21.3,27.1,19.9,1.8,4.0,688,Poor
484,27.1,79.9,31.7,50.9,47.6,5.2,2.0,6.8,447,Poor
671,24.2,80.6,21.4,29.9,24.5,9.9,1.82,5.9,334,Moderate
338,21.8,73.4,12.1,12.0,26.2,6.6,1.04,25.8,224,Good
721,29.2,60.6,1.7,16.0,32.7,13.3,1.91,7.2,637,Moderate
3769,19.5,79.5,60.5,85.9,44.0,21.9,2.68,7.5,689,Hazardous
1605,34.9,77.7,32.3,47.1,17.4,11.5,1.63,8.8,541,Moderate
4736,25.8,54.7,10.2,15.8,14.2,5.0,1.03,10.2,535,Good
2836,25.6,49.2,1.5,5.8,10.9,3.8,1.04,15.7,293,Good
3333,27.4,83.7,11.4,18.5,18.3,8.4,1.74,7.1,425,Moderate
1950,31.7,72.4,49.3,57.3,28.1,5.2,1.31,6.6,373,Moderate
881,29.4,93.3,149.1,168.1,34.9,11.7,1.79,4.2,793,Poor
1173,27.1,46.8,26.3,34.7,16.5,6.6,0.92,10.6,428,Good
4876,24.7,38.8,16.9,24.5,16.6,3.4,1.06,11.2,485,Good
3058,35.4,78.8,14.3,23.8,26.8,14.0,1.3,7.3,346,Moderate
3229,36.7,103.1,7.3,25.2,52.7,14.7,2.52,2.6,594,Hazardous
4240,22.2,56.3,6.7,13.5,21.4,4.9,1.11,12.3,348,Good
914,28.9,49.4,12.9,18.5,18.5,4.7,0.89,10.1,461,Good
304,36.1,82.6,28.1,28.1,31.7,12.7,1.52,9.0,601,Moderate
3633,20.8,68.0,7.4,11.4,10.6,7.4,0.95,10.8,316,Good
2637,37.1,47.9,18.1,26.7,20.4,14.7,1.53,10.3,467,Moderate
1726,30.5,74.7,17.5,22.8,26.3,9.9,1.61,7.9,441,Moderate
3591,25.6,79.9,2.3,5.6,22.3,7.1,0.87,10.5,516,Good
3167,40.6,81.7,52.6,76.5,39.3,14.8,1.74,6.0,755,Poor
4261,22.3,80.5,4.5,12.0,17.2,6.3,1.18,10.4,232,Good
1980,22.5,56.1,27.4,33.8,19.0,5.4,0.87,16.6,492,Good
4131,41.2,78.8,30.7,32.2,42.1,19.0,2.53,5.0,635,Poor
1313,30.9,87.1,17.6,32.2,42.7,19.2,1.88,7.6,511,Poor
981,24.7,55.9,18.5,23.2,18.6,2.7,0.94,10.5,365,Good
3896,23.2,40.3,2.3,8.9,19.5,5.7,0.89,11.1,255,Good
3940,29.7,53.0,18.0,30.5,27.8,8.6,1.36,5.1,488,Moderate
542,34.1,67.7,8.4,18.5,25.0,10.7,1.52,10.2,460,Moderate
2116,41.7,76.5,3.2,19.6,49.5,24.5,1.92,8.2,698,Hazardous
636,24.6,46.5,5.9,13.0,14.2,6.7,0.96,10.5,547,Good
1806,19.7,51.1,5.5,13.2,20.6,2.4,1.17,10.2,359,Good
299,26.8,63.4,52.9,63.6,26.9,9.0,1.39,5.6,324,Moderate
1685,36.8,71.4,5.4,46.1,41.7,6.3,2.35,2.6,846,Hazardous
4314,21.9,77.4,21.1,27.8,21.1,4.5,1.03,10.0,384,Good
2430,24.0,57.7,1.7,7.6,13.1,5.4,0.83,10.3,449,Good
4684,29.9,94.3,1.6,13.8,31.5,13.9,2.39,3.4,522,Poor
4421,24.7,85.3,10.8,24.6,39.9,9.7,2.08,15.5,638,Poor
750,44.0,104.8,22.5,48.3,35.8,12.4,2.03,3.4,627,Hazardous
434,22.2,59.8,6.1,10.2,27.0,8.2,0.9,13.3,408,Good
4119,21.4,57.5,12.9,18.0,20.6,5.7,1.23,18.1,233,Good
1864,27.8,75.4,8.9,20.8,33.6,4.1,1.31,5.5,626,Moderate
1167,24.2,41.9,14.0,18.5,24.5,6.8,1.01,10.4,361,Good
3246,25.4,75.3,0.7,2.9,23.3,7.3,0.85,17.0,325,Good
4615,20.0,79.9,2.0,7.3,15.2,5.1,1.06,10.5,244,Good
4218,39.3,79.9,2.4,23.6,54.1,30.2,2.54,5.2,733,Hazardous
4271,25.4,74.3,6.0,7.1,19.9,4.2,1.09,10.8,483,Good
681,29.5,69.1,30.2,35.4,43.3,15.5,1.62,7.0,711,Poor
1844,35.9,69.4,25.0,38.3,25.9,12.0,1.72,5.6,549,Poor
168,30.0,39.0,8.7,13.1,15.1,6.2,0.95,11.8,492,Good
3479,27.8,76.1,1.9,10.1,39.1,4.5,1.97,5.6,479,Moderate
2838,26.2,63.2,12.7,26.2,27.1,14.3,1.92,5.8,509,Moderate
3207,31.9,57.1,4.4,12.0,27.0,7.7,1.23,6.1,395,Moderate
3091,34.5,76.9,59.3,71.9,28.4,13.0,1.77,7.7,586,Poor
3631,22.8,59.5,14.2,18.9,24.0,5.0,0.79,15.9,528,Good
3257,25.6,61.4,8.9,8.8,18.1,5.4,1.07,12.1,593,Good
1983,24.3,40.8,10.6,16.6,13.2,7.3,0.85,14.3,398,Good
389,32.0,74.9,43.3,45.5,28.8,9.5,1.42,7.8,598,Moderate
4720,25.0,48.9,1.8,7.0,17.5,4.1,0.83,15.2,366,Good
1325,27.8,90.3,11.9,20.6,33.1,10.7,1.37,6.3,533,Moderate
2901,23.0,76.7,4.3,12.0,18.3,0.7,1.07,12.9,270,Good
522,25.3,73.0,6.0,12.1,23.0,8.9,0.97,11.2,571,Good
4824,38.5,55.8,12.3,32.1,24.8,9.4,1.75,5.6,312,Moderate
2267,25.7,67.7,43.0,52.4,22.5,7.2,1.35,6.0,415,Moderate
3218,32.9,47.7,4.4,14.7,32.1,12.8,1.49,6.1,469,Moderate
2342,39.6,74.9,1.1,22.8,29.0,21.5,1.69,4.6,587,Poor
3415,32.9,79.1,1.5,6.7,30.9,20.2,1.77,5.5,344,Moderate
1326,27.7,99.4,17.8,29.9,37.5,9.9,1.74,5.4,588,Poor
2808,35.2,70.4,12.1,31.5,29.9,24.1,2.05,5.6,414,Poor
2480,19.4,60.1,9.9,18.2,26.4,2.3,1.04,10.6,466,Good
4676,49.8,79.3,40.0,59.0,19.9,19.0,2.41,4.1,829,Hazardous
2031,22.5,81.5,2.0,15.3,27.8,14.7,1.75,5.0,492,Moderate
1506,32.1,66.6,50.3,60.5,35.2,11.2,1.67,7.5,468,Moderate
3016,29.0,42.8,2.0,2.3,20.5,5.9,1.03,10.1,428,Good
471,33.2,76.6,6.9,23.1,31.0,17.1,2.06,4.8,804,Poor
4238,44.9,103.0,8.1,28.8,50.1,35.0,2.54,3.9,821,Hazardous
1014,21.1,49.5,4.3,9.4,15.2,0.6,1.1,14.4,314,Good
1329,21.7,76.4,20.8,25.5,20.9,2.8,0.95,10.1,506,Good
118,44.5,81.7,85.6,107.6,34.2,34.9,2.45,7.5,682,Hazardous
353,34.9,95.7,44.1,70.5,39.6,30.4,2.09,5.8,745,Hazardous
2029,23.8,88.2,4.5,18.4,30.8,18.0,1.94,3.4,409,Poor
3264,43.3,59.3,62.2,74.7,33.0,19.2,2.44,3.6,801,Poor
3184,40.0,63.2,14.9,24.0,27.4,7.0,1.51,6.4,569,Moderate
110,23.6,54.1,41.9,48.4,23.5,5.3,1.02,11.2,398,Good
1285,39.9,69.7,1.8,10.6,27.1,18.0,2.29,6.9,660,Hazardous
3237,33.2,57.3,6.3,20.3,31.2,5.8,1.69,8.2,316,Moderate
3413,28.5,69.0,16.3,25.3,23.0,7.7,1.71,5.5,344,Moderate
2930,36.3,99.2,13.1,34.1,34.7,21.0,2.26,4.5,742,Poor
4064,39.6,94.6,10.4,33.3,28.4,17.3,2.11,3.8,533,Poor
2365,28.5,96.2,53.2,65.8,33.6,20.5,2.34,4.4,764,Poor
2150,31.1,56.4,10.7,17.0,12.9,5.1,1.07,10.0,572,Good
2699,22.0,70.7,34.7,46.7,19.8,10.5,1.78,5.6,691,Moderate
3562,36.0,71.3,5.3,25.4,33.0,14.6,1.73,5.2,677,Moderate
3569,26.8,90.0,40.8,65.7,33.3,24.0,2.55,10.8,672,Poor
1439,24.5,68.7,2.6,8.3,18.2,7.2,0.77,10.4,253,Good
2119,39.2,73.7,23.5,44.1,43.7,15.4,2.49,3.0,787,Hazardous
615,30.7,76.4,13.8,18.9,23.5,2.8,0.9,12.9,302,Good
1775,26.7,67.6,3.9,7.9,23.5,6.2,0.99,10.4,366,Good
2409,35.7,94.8,13.5,38.4,33.2,11.0,1.65,3.9,749,Poor
3792,47.5,101.4,137.0,157.7,50.1,16.5,2.37,5.1,638,Hazardous
2334,35.1,81.5,1.7,10.9,29.1,11.0,1.48,11.5,337,Moderate
2095,57.2,80.2,47.4,56.9,43.2,24.8,2.26,3.0,876,Hazardous
3952,31.1,69.9,22.4,25.7,25.7,7.1,1.04,13.7,417,Good
4380,31.6,68.2,3.4,14.1,20.2,8.8,1.56,5.2,423,Moderate
2603,33.8,72.1,0.6,14.2,32.5,17.5,1.59,14.5,646,Moderate
842,37.0,61.2,44.2,56.1,21.1,5.7,1.76,9.8,465,Poor
2349,31.0,77.2,42.9,56.6,29.3,9.2,1.4,6.7,611,Moderate
1934,25.8,52.3,35.6,56.7,28.9,6.9,1.2,5.4,535,Moderate
1212,32.8,51.2,23.8,29.2,35.6,7.4,1.48,8.9,586,Moderate
2004,23.0,44.5,2.3,10.6,13.7,6.3,1.13,11.5,537,Good
4199,31.6,97.6,85.9,101.9,45.0,25.8,1.82,7.4,804,Poor
2918,39.2,77.0,121.6,121.2,30.1,22.4,2.8,8.1,734,Hazardous
4790,31.0,85.8,10.1,24.8,29.4,8.5,1.89,12.1,507,Moderate
3144,23.9,54.6,0.8,5.8,18.0,0.0,0.92,13.2,363,Good
874,27.5,81.3,36.0,45.5,21.3,12.7,1.66,7.7,395,Moderate
1402,23.3,77.5,10.3,17.6,20.0,6.1,1.21,10.7,530,Good
1871,41.9,84.4,75.7,99.5,30.0,17.5,2.32,3.0,680,Hazardous
4274,28.2,74.4,3.0,9.7,15.6,3.1,1.01,13.2,419,Good
2496,28.7,54.7,17.7,25.2,39.7,9.8,2.44,4.4,522,Poor
1863,22.0,49.9,1.5,3.0,16.1,4.8,0.97,20.0,587,Good
1622,39.7,79.0,46.0,74.8,46.3,14.9,2.24,5.9,730,Hazardous
4826,33.6,46.6,4.1,9.1,21.0,5.8,0.92,13.8,204,Good
674,36.0,43.9,64.7,76.1,31.1,7.7,1.34,5.1,488,Moderate
4427,21.6,75.4,32.4,44.1,34.8,15.7,1.09,3.5,580,Poor
308,29.4,64.5,0.7,4.7,16.4,4.7,1.1,11.1,520,Good
752,32.8,58.9,30.1,52.0,33.6,22.4,1.73,3.4,476,Poor
2905,23.4,77.4,25.1,28.6,26.1,5.7,1.09,12.0,201,Good
2408,29.4,87.6,1.9,27.1,35.4,20.4,2.02,4.6,769,Hazardous
4999,26.7,52.8,27.3,31.8,15.6,1.9,0.89,11.9,318,Good
3436,38.4,100.3,44.3,63.7,26.9,14.9,1.88,3.4,605,Poor
1096,40.6,60.7,23.8,44.5,23.0,5.4,2.03,5.9,500,Poor
4912,51.3,89.9,13.7,28.8,64.9,20.6,2.18,2.6,807,Hazardous
4024,22.6,47.3,1.8,9.0,22.5,5.0,1.17,11.2,433,Good
1146,27.5,71.0,52.1,64.1,22.0,6.7,1.65,6.6,601,Moderate
331,31.7,88.3,13.1,26.0,33.2,18.5,2.09,4.5,722,Poor
4488,40.0,70.3,47.8,56.7,32.4,25.1,1.71,5.5,348,Poor
4520,24.4,67.7,0.3,4.3,17.0,6.9,0.93,13.3,370,Good
200,37.7,76.3,15.4,15.2,22.0,13.0,1.02,6.2,386,Moderate
3449,29.7,46.7,0.4,12.9,33.2,4.5,1.63,5.2,541,Moderate
4555,25.7,86.6,4.4,16.6,18.2,10.9,1.37,5.6,594,Moderate
4351,20.7,66.4,26.3,29.6,23.2,0.8,0.98,14.4,520,Good
3348,27.8,79.0,72.5,89.7,30.3,6.2,1.81,5.2,432,Moderate
2592,25.1,50.6,1.0,4.6,21.6,6.2,1.1,10.1,388,Good
682,33.7,63.2,58.3,78.3,42.9,4.8,1.43,5.1,505,Poor
3507,35.6,71.9,10.3,27.3,22.6,10.4,1.66,4.4,555,Poor
3192,21.8,78.4,17.0,20.6,21.2,3.3,0.92,10.2,203,Good
2586,22.7,89.6,19.5,35.4,27.0,10.8,1.37,6.3,632,Moderate
2096,29.8,85.5,6.2,15.4,34.0,4.5,1.34,11.3,405,Moderate
323,35.7,49.1,18.1,26.5,29.1,13.4,2.24,3.9,649,Poor
667,28.9,49.8,0.3,1.5,20.5,8.5,1.13,11.4,485,Good
2846,22.9,71.8,2.8,10.5,21.4,3.0,1.04,11.6,520,Good
462,24.7,51.4,18.6,23.5,17.1,5.5,1.01,12.1,443,Good
2957,30.5,81.0,44.5,60.7,33.6,11.2,1.5,6.8,564,Moderate
65,23.8,44.4,7.5,11.9,23.1,3.1,0.9,11.5,602,Good
3215,23.3,48.0,10.8,16.7,22.9,3.2,0.97,11.0,272,Good
1734,31.7,95.3,42.1,64.9,30.4,13.0,2.14,4.3,595,Poor
1905,28.7,96.3,8.5,13.6,27.1,13.1,1.35,5.2,409,Moderate
2867,49.6,87.5,81.9,87.0,40.4,18.4,2.14,2.9,631,Hazardous
2307,24.3,45.0,21.7,24.7,20.9,8.3,0.86,12.5,388,Good
1385,40.0,88.6,4.5,25.7,31.0,20.5,2.11,4.6,709,Poor
2332,34.1,76.7,3.5,10.5,21.9,3.9,1.23,10.4,299,Good
1254,33.1,99.2,17.6,47.1,41.1,26.4,2.45,6.8,623,Hazardous
2896,33.9,72.8,22.7,30.8,26.1,15.3,1.98,5.6,598,Moderate
3960,29.9,57.9,7.3,9.9,22.6,3.8,1.05,10.1,227,Good
1777,29.9,78.9,11.6,26.1,17.5,5.3,1.49,6.6,533,Moderate
3593,41.7,84.9,89.8,106.8,27.3,29.6,2.39,9.3,923,Hazardous
